1642,"Vila Real Airport","Vila Real","Portugal","VRL","LPVR",41.2743,-7.72047,1805,0,"E","Europe/Lisbon","airport","OurAirports"
1643,"Aerodromo Goncalves Lobato (Viseu Airport)","Viseu","Portugal","VSE","LPVZ",40.725498,-7.88899,2060,0,"E","Europe/Lisbon","airport","OurAirports"
1645,"Mostar International Airport","Mostar","Bosnia and Herzegovina","OMO","LQMO",43.282901763916016,17.84589958190918,156,1,"E","Europe/Sarajevo","airport","OurAirports"
1646,"Sarajevo International Airport","Sarajevo","Bosnia and Herzegovina","SJJ","LQSA",43.82460021972656,18.331499099731445,1708,1,"E","Europe/Sarajevo","airport","OurAirports"
1647,"Arad International Airport","Arad","Romania","ARW","LRAR",46.17660140991211,21.261999130249023,352,2,"E","Europe/Bucharest","airport","OurAirports"
1648,"Bacău Airport","Bacau","Romania","BCM","LRBC",46.52190017700195,26.91029930114746,607,2,"E","Europe/Bucharest","airport","OurAirports"
1649,"Tautii Magheraus Airport","Baia Mare","Romania","BAY","LRBM",47.65840148925781,23.469999313354492,605,2,"E","Europe/Bucharest","airport","OurAirports"
1650,"Băneasa International Airport","Bucharest","Romania","BBU","LRBS",44.50320053100586,26.102100372314453,297,2,"E","Europe/Bucharest","airport","OurAirports"
1651,"Mihail Kogălniceanu International Airport","Constanta","Romania","CND","LRCK",44.36220169067383,28.488300323486328,353,2,"E","Europe/Bucharest","airport","OurAirports"
1652,"Cluj-Napoca International Airport","Cluj-napoca","Romania","CLJ","LRCL",46.78519821166992,23.686199188232422,1036,2,"E","Europe/Bucharest","airport","OurAirports"
1653,"Caransebeş Airport","Caransebes","Romania","CSB","LRCS",45.41999816894531,22.253299713134766,866,2,"E","Europe/Bucharest","airport","OurAirports"
1654,"Craiova Airport","Craiova","Romania","CRA","LRCV",44.31809997558594,23.888599395751953,626,2,"E","Europe/Bucharest","airport","OurAirports"
1655,"Iaşi Airport","Iasi","Romania","IAS","LRIA",47.17850112915039,27.6205997467041,397,2,"E","Europe/Bucharest","airport","OurAirports"
1656,"Oradea International Airport","Oradea","Romania","OMR","LROD",47.025299072265625,21.90250015258789,465,2,"E","Europe/Bucharest","airport","OurAirports"
1657,"Henri Coandă International Airport","Bucharest","Romania","OTP","LROP",44.5711111,26.085,314,2,"E","Europe/Bucharest","airport","OurAirports"
1658,"Sibiu International Airport","Sibiu","Romania","SBZ","LRSB",45.78559875488281,24.091299057006836,1496,2,"E","Europe/Bucharest","airport","OurAirports"
1659,"Satu Mare Airport","Satu Mare","Romania","SUJ","LRSM",47.70330047607422,22.885700225830078,405,2,"E","Europe/Bucharest","airport","OurAirports"
1660,"Suceava Stefan cel Mare Airport","Suceava","Romania","SCV","LRSV",47.6875,26.35409927368164,1375,2,"E","Europe/Bucharest","airport","OurAirports"
1661,"Tulcea Airport","Tulcea","Romania","TCE","LRTC",45.0625,28.71430015563965,200,2,"E","Europe/Bucharest","airport","OurAirports"
1662,"Transilvania Târgu Mureş International Airport","Tirgu Mures","Romania","TGM","LRTM",46.46770095825195,24.412500381469727,963,2,"E","Europe/Bucharest","airport","OurAirports"
1663,"Timişoara Traian Vuia Airport","Timisoara","Romania","TSR","LRTR",45.809898376464844,21.337900161743164,348,2,"E","Europe/Bucharest","airport","OurAirports"
1664,"Les Eplatures Airport","Les Eplatures","Switzerland",\N,"LSGC",47.083900451699996,6.792840003970001,3368,1,"E","Europe/Zurich","airport","OurAirports"
1665,"Geneva Cointrin International Airport","Geneva","Switzerland","GVA","LSGG",46.23809814453125,6.108950138092041,1411,1,"E","Europe/Paris","airport","OurAirports"
1666,"Saanen Airport","Saanen","Switzerland",\N,"LSGK",46.4874992371,7.25083017349,3307,1,"E","Europe/Zurich","airport","OurAirports"
1667,"Sion Airport","Sion","Switzerland","SIR","LSGS",46.219600677500004,7.326759815220001,1585,1,"E","Europe/Zurich","airport","OurAirports"
1668,"Alpnach Air Base","Alpnach","Switzerland",\N,"LSMA",46.943901,8.28417,1460,1,"E","Europe/Zurich","airport","OurAirports"
1669,"Dübendorf Air Base","Dubendorf","Switzerland",\N,"LSMD",47.398601532,8.648229599,1470,1,"E","Europe/Zurich","airport","OurAirports"
1670,"Emmen Air Base","Emmen","Switzerland","EML","LSME",47.092444,8.305184,1400,1,"E","Europe/Zurich","airport","OurAirports"
1671,"Mollis Airport","Mollis","Switzerland",\N,"LSMF",47.07889938354492,9.06482982635498,1485,1,"E","Europe/Zurich","airport","OurAirports"
1672,"Meiringen Airport","Meiringen","Switzerland",\N,"LSMM",46.74330139160156,8.109999656677246,1895,1,"E","Europe/Zurich","airport","OurAirports"
1673,"Payerne Air Base","Payerne","Switzerland",\N,"LSMP",46.8432,6.91506004333,1465,1,"E","Europe/Zurich","airport","OurAirports"
1675,"Lugano Airport","Lugano","Switzerland","LUG","LSZA",46.00429916379999,8.9105796814,915,1,"E","Europe/Zurich","airport","OurAirports"
1676,"Bern Belp Airport","Bern","Switzerland","BRN","LSZB",46.914100647,7.497149944309999,1674,1,"E","Europe/Zurich","airport","OurAirports"
1677,"Grenchen Airport","Grenchen","Switzerland","ZHI","LSZG",47.181599,7.41719,1411,1,"E","Europe/Zurich","airport","OurAirports"
1678,"Zürich Airport","Zurich","Switzerland","ZRH","LSZH",47.464699,8.54917,1416,1,"E","Europe/Zurich","airport","OurAirports"
1679,"St Gallen Altenrhein Airport","Altenrhein","Switzerland","ACH","LSZR",47.4850006104,9.560770034789998,1306,1,"E","Europe/Zurich","airport","OurAirports"
1680,"Samedan Airport","Samedan","Switzerland","SMV","LSZS",46.53409957885742,9.884110450744629,5600,1,"E","Europe/Zurich","airport","OurAirports"
1681,"Güvercinlik Airport","Ankara","Turkey",\N,"LTAB",39.9350013733,32.7407989502,2687,2,"E","Europe/Istanbul","airport","OurAirports"
1682,"Esenboğa International Airport","Ankara","Turkey","ESB","LTAC",40.128101348899996,32.995098114,3125,3,"E","Europe/Istanbul","airport","OurAirports"
1683,"Etimesgut Air Base","Ankara","Turkey","ANK","LTAD",39.949798584,32.6885986328,2653,3,"E","Europe/Istanbul","airport","OurAirports"
1684,"Akıncı Air Base","Ankara","Turkey",\N,"LTAE",40.078899383499994,32.5656013489,2767,3,"E","Europe/Istanbul","airport","OurAirports"
1685,"Adana Airport","Adana","Turkey","ADA","LTAF",36.9822006226,35.280399322499996,65,3,"E","Europe/Istanbul","airport","OurAirports"
1686,"İncirlik Air Base","Adana","Turkey","UAB","LTAG",37.002101898199996,35.4258995056,238,3,"E","Europe/Istanbul","airport","OurAirports"
1687,"Afyon Airport","Afyon","Turkey","AFY","LTAH",38.726398468,30.6011009216,3310,3,"E","Europe/Istanbul","airport","OurAirports"
1688,"Antalya International Airport","Antalya","Turkey","AYT","LTAI",36.898701,30.800501,177,3,"E","Europe/Istanbul","airport","OurAirports"
1689,"Gaziantep International Airport","Gaziantep","Turkey","GZT","LTAJ",36.9472007751,37.4786987305,2315,3,"E","Europe/Istanbul","airport","OurAirports"
1690,"İskenderun Airport","Iskenderun","Turkey",\N,"LTAK",36.5744552612,36.1534194946,25,3,"E","Europe/Istanbul","airport","OurAirports"
1691,"Konya Airport","Konya","Turkey","KYA","LTAN",37.979,32.561901,3392,3,"E","Europe/Istanbul","airport","OurAirports"
1692,"Malatya Tulga Airport","Malatya","Turkey",\N,"LTAO",38.353699,38.253899,3016,3,"E","Europe/Istanbul","airport","OurAirports"
1693,"Amasya Merzifon Airport","Merzifon","Turkey","MZH","LTAP",40.829399,35.521999,1758,3,"E","Europe/Istanbul","airport","OurAirports"
1694,"Sivas Nuri Demirağ Airport","Sivas","Turkey","VAS","LTAR",39.813801,36.9035,5239,3,"E","Europe/Istanbul","airport","OurAirports"
1695,"Malatya Erhaç Airport","Malatya","Turkey","MLX","LTAT",38.435298919699996,38.0909996033,2828,3,"E","Europe/Istanbul","airport","OurAirports"
1696,"Kayseri Erkilet Airport","Kayseri","Turkey","ASR","LTAU",38.770401001,35.4953994751,3463,3,"E","Europe/Istanbul","airport","OurAirports"
1697,"Sivrihisar Airport","Sivrihisar","Turkey",\N,"LTAV",39.451499938964844,31.365299224853516,3185,3,"E","Europe/Istanbul","airport","OurAirports"
1698,"Tokat Airport","Tokat","Turkey","TJK","LTAW",40.307430267333984,36.367408752441406,1831,3,"E","Europe/Istanbul","airport","OurAirports"
1699,"Çardak Airport","Denizli","Turkey","DNZ","LTAY",37.7855987549,29.7012996674,2795,3,"E","Europe/Istanbul","airport","OurAirports"
1701,"Atatürk International Airport","Istanbul","Turkey","ISL","LTBA",40.976898,28.8146,163,3,"E","Europe/Istanbul","airport","OurAirports"
1702,"Balıkesir Merkez Airport","Balikesir","Turkey","BZI","LTBF",39.619300842285156,27.926000595092773,340,3,"E","Europe/Istanbul","airport","OurAirports"
1703,"Bandırma Airport","Bandirma","Turkey","BDM","LTBG",40.31800079345703,27.977699279785156,170,3,"E","Europe/Istanbul","airport","OurAirports"
1705,"Eskişehir Air Base","Eskisehir","Turkey","ESK","LTBI",39.7840995789,30.582099914599997,2581,3,"E","Europe/Istanbul","airport","OurAirports"
1706,"Adnan Menderes International Airport","Izmir","Turkey","ADB","LTBJ",38.2924003601,27.156999588,412,3,"E","Europe/Istanbul","airport","OurAirports"
1707,"Gaziemir Airport","Izmir","Turkey",\N,"LTBK",38.31909942626953,27.159400939941406,433,3,"E","Europe/Istanbul","airport","OurAirports"
1708,"Çiğli Airport","Izmir","Turkey","IGL","LTBL",38.513000488299994,27.010099411,16,3,"E","Europe/Istanbul","airport","OurAirports"
1709,"Isparta Airport","Isparta","Turkey",\N,"LTBM",37.78512191772461,30.59001922607422,3250,3,"E","Europe/Istanbul","airport","OurAirports"
1710,"Kütahya Airport","Kutahya","Turkey",\N,"LTBN",39.426700592041016,30.01689910888672,3026,3,"E","Europe/Istanbul","airport","OurAirports"
1712,"Yalova Airport","Yalova","Turkey",\N,"LTBP",40.68439865112305,29.375699996948242,6,3,"E","Europe/Istanbul","airport","OurAirports"
1713,"Cengiz Topel Airport","Topel","Turkey","KCO","LTBQ",40.73500061035156,30.08329963684082,182,3,"E","Europe/Istanbul","airport","OurAirports"
1715,"Dalaman International Airport","Dalaman","Turkey","DLM","LTBS",36.7131004333,28.7924995422,20,3,"E","Europe/Istanbul","airport","OurAirports"
1716,"Akhisar Airport","Akhisar","Turkey",\N,"LTBT",38.80889892578125,27.833900451660156,263,3,"E","Europe/Istanbul","airport","OurAirports"
1718,"Imsık Airport","Bodrum","Turkey","BXN","LTBV",37.140098571777344,27.669700622558594,202,3,"E","Europe/Istanbul","airport","OurAirports"
1719,"Samandıra Air Base","Istanbul","Turkey",\N,"LTBX",40.99300003051758,29.21649932861328,400,3,"E","Europe/Istanbul","airport","OurAirports"
1721,"Elazığ Airport","Elazig","Turkey","EZS","LTCA",38.6068992615,39.2914009094,2927,3,"E","Europe/Istanbul","airport","OurAirports"
1722,"Diyarbakir Airport","Diyabakir","Turkey","DIY","LTCC",37.893901825,40.201000213600004,2251,3,"E","Europe/Istanbul","airport","OurAirports"
1723,"Erzincan Airport","Erzincan","Turkey","ERC","LTCD",39.7102012634,39.527000427199994,3783,3,"E","Europe/Istanbul","airport","OurAirports"
1724,"Erzurum International Airport","Erzurum","Turkey","ERZ","LTCE",39.9565010071,41.17020034789999,5763,3,"E","Europe/Istanbul","airport","OurAirports"
1726,"Trabzon International Airport","Trabzon","Turkey","TZX","LTCG",40.99509811401367,39.78969955444336,104,3,"E","Europe/Istanbul","airport","OurAirports"
1728,"Van Ferit Melen Airport","Van","Turkey","VAN","LTCI",38.46820068359375,43.332298278808594,5480,3,"E","Europe/Istanbul","airport","OurAirports"
1729,"Batman Airport","Batman","Turkey","BAL","LTCJ",37.929000854499996,41.1166000366,1822,3,"E","Europe/Istanbul","airport","OurAirports"
1731,"Siirt Airport","Siirt","Turkey","SXZ","LTCL",37.97890090942383,41.84040069580078,2001,3,"E","Europe/Istanbul","airport","OurAirports"
1732,"Kaklıç Airport","Izmir","Turkey",\N,"LTFA",38.517601013183594,26.977399826049805,13,3,"E","Europe/Istanbul","airport","OurAirports"
1733,"Selçuk Efes Airport","Izmir","Turkey",\N,"LTFB",37.95069885253906,27.32900047302246,10,3,"E","Europe/Istanbul","airport","OurAirports"
1734,"Bălți International Airport","Saltsy","Moldova","BZY","LUBL",47.843056,27.777222,758,2,"E","Europe/Chisinau","airport","OurAirports"
1735,"Chişinău International Airport","Chisinau","Moldova","KIV","LUKK",46.92770004272461,28.930999755859375,399,2,"E","Europe/Chisinau","airport","OurAirports"
1736,"Ohrid St. Paul the Apostle Airport","Ohrid","Macedonia","OHD","LWOH",41.18,20.7423,2313,1,"E","Europe/Skopje","airport","OurAirports"
1737,"Skopje Alexander the Great Airport","Skopje","Macedonia","SKP","LWSK",41.961601,21.621401,781,1,"E","Europe/Skopje","airport","OurAirports"
1738,"Gibraltar Airport","Gibraltar","Gibraltar","GIB","LXGB",36.1511993408,-5.3496599197400005,15,1,"N","Europe/Gibraltar","airport","OurAirports"
1739,"Belgrade Nikola Tesla Airport","Belgrade","Serbia","BEG","LYBE",44.8184013367,20.3090991974,335,1,"E","Europe/Belgrade","airport","OurAirports"
1740,"Nis Airport","Nis","Serbia","INI","LYNI",43.337299,21.853701,648,1,"E","Europe/Belgrade","airport","OurAirports"
1741,"Podgorica Airport","Podgorica","Montenegro","TGD","LYPG",42.359402,19.2519,141,1,"E","Europe/Podgorica","airport","OurAirports"
1742,"Priština International Airport","Pristina","Serbia","PRN","BKPR",42.5728,21.035801,1789,1,"E","Europe/Belgrade","airport","OurAirports"
1743,"Tivat Airport","Tivat","Montenegro","TIV","LYTV",42.404701232910156,18.72330093383789,20,1,"E","Europe/Podgorica","airport","OurAirports"
1744,"Vršac International Airport","Vrsac","Serbia",\N,"LYVR",45.1469,21.3099,276,1,"E","Europe/Belgrade","airport","OurAirports"
1745,"M. R. Štefánik Airport","Bratislava","Slovakia","BTS","LZIB",48.17020034790039,17.21269989013672,436,1,"E","Europe/Bratislava","airport","OurAirports"
1746,"Košice Airport","Kosice","Slovakia","KSC","LZKZ",48.66310119628906,21.241100311279297,755,1,"E","Europe/Bratislava","airport","OurAirports"
1747,"Kuchyňa Air Base","Malacky","Slovakia",\N,"LZMC",48.402000427246094,17.11840057373047,679,1,"E","Europe/Bratislava","airport","OurAirports"
1748,"Piešťany Airport","Piestany","Slovakia","PZY","LZPP",48.62519836425781,17.828399658203125,545,1,"E","Europe/Bratislava","airport","OurAirports"
1749,"Sliač Airport","Sliac","Slovakia","SLD","LZSL",48.63779830932617,19.13409996032715,1043,1,"E","Europe/Bratislava","airport","OurAirports"
1750,"Trenčín Airport","Trencin","Slovakia",\N,"LZTN",48.8650016785,17.9923000336,676,1,"E","Europe/Bratislava","airport","OurAirports"
1751,"Poprad-Tatry Airport","Poprad","Slovakia","TAT","LZTT",49.073600769,20.2411003113,2356,1,"E","Europe/Bratislava","airport","OurAirports"
1753,"North Caicos Airport","North Caicos","Turks and Caicos Islands","NCA","MBNC",21.9175,-71.939598,10,-4,"U","America/Grand_Turk","airport","OurAirports"
1754,"Providenciales Airport","Providenciales","Turks and Caicos Islands","PLS","MBPV",21.77359962463379,-72.26589965820312,15,-4,"U","America/Grand_Turk","airport","OurAirports"
1755,"South Caicos Airport","South Caicos","Turks and Caicos Islands","XSC","MBSC",21.515699386599998,-71.528503418,6,-4,"U","America/Grand_Turk","airport","OurAirports"
1756,"Arroyo Barril Airport","Samana","Dominican Republic",\N,"MDAB",19.198600769,-69.42980194089999,57,-4,"U","America/Santo_Domingo","airport","OurAirports"
1757,"Maria Montez International Airport","Barahona","Dominican Republic","BRX","MDBH",18.25149917602539,-71.12039947509766,10,-4,"U","America/Santo_Domingo","airport","OurAirports"
1758,"Cabo Rojo Airport","Cabo Rojo","Dominican Republic","CBJ","MDCR",17.929000854492188,-71.6447982788086,262,-4,"U","America/Santo_Domingo","airport","OurAirports"
1759,"Casa De Campo International Airport","La Romana","Dominican Republic","LRM","MDLR",18.450700759887695,-68.91179656982422,240,-4,"U","America/Santo_Domingo","airport","OurAirports"
1760,"Punta Cana International Airport","Punta Cana","Dominican Republic","PUJ","MDPC",18.567399978599997,-68.36340332030001,47,-4,"U","America/Santo_Domingo","airport","OurAirports"
1761,"Gregorio Luperon International Airport","Puerto Plata","Dominican Republic","POP","MDPP",19.75790023803711,-70.56999969482422,15,-4,"U","America/Santo_Domingo","airport","OurAirports"
1762,"Las Américas International Airport","Santo Domingo","Dominican Republic","SDQ","MDSD",18.42970085144,-69.668899536133,59,-4,"U","America/Santo_Domingo","airport","OurAirports"
1763,"San Isidro Air Base","San Isidoro","Dominican Republic",\N,"MDSI",18.503700256347656,-69.76170349121094,111,-4,"U","America/Santo_Domingo","airport","OurAirports"
1764,"Cibao International Airport","Santiago","Dominican Republic","STI","MDST",19.406099319458008,-70.60469818115234,565,-4,"U","America/Santo_Domingo","airport","OurAirports"
1765,"Bananera Airport","Bananera","Guatemala",\N,"MGBN",15.47350025177002,-88.83719635009766,130,-6,"U","America/Guatemala","airport","OurAirports"
1766,"Coban Airport","Coban","Guatemala","CBV","MGCB",15.468999862670898,-90.40670013427734,4339,-6,"U","America/Guatemala","airport","OurAirports"
1767,"La Aurora Airport","Guatemala City","Guatemala","GUA","MGGT",14.5833,-90.527496,4952,-6,"U","America/Guatemala","airport","OurAirports"
1769,"Retalhuleu Airport","Retalhuleu","Guatemala","RER","MGRT",14.520999908447266,-91.69730377197266,656,-6,"U","America/Guatemala","airport","OurAirports"
1770,"San José Airport","San Jose","Guatemala","GSJ","MGSJ",13.936200141899999,-90.83580017090001,29,-6,"U","America/Guatemala","airport","OurAirports"
1771,"Goloson International Airport","La Ceiba","Honduras","LCE","MHLC",15.7425,-86.852997,39,-6,"U","America/Tegucigalpa","airport","OurAirports"
1772,"Ramón Villeda Morales International Airport","San Pedro Sula","Honduras","SAP","MHLM",15.4526,-87.923599,91,-6,"U","America/Tegucigalpa","airport","OurAirports"
1773,"La Laguna Airport","Guanaja","Honduras","GJA","MHNJ",16.4454,-85.906601,49,-6,"U","America/Tegucigalpa","airport","OurAirports"
1774,"Juan Manuel Galvez International Airport","Roatan","Honduras","RTB","MHRO",16.316799,-86.523003,39,-6,"U","America/Tegucigalpa","airport","OurAirports"
1775,"Tela Airport","Tela","Honduras","TEA","MHTE",15.7759,-87.4758,7,-6,"U","America/Tegucigalpa","airport","OurAirports"
1776,"Toncontín International Airport","Tegucigalpa","Honduras","TGU","MHTG",14.06089973449707,-87.21720123291016,3294,-6,"U","America/Tegucigalpa","airport","OurAirports"
1777,"Trujillo Airport","Trujillo","Honduras","TJI","MHTJ",15.9268,-85.938202,3,-6,"U","America/Tegucigalpa","airport","OurAirports"
1778,"Boscobel Aerodrome","Ocho Rios","Jamaica","OCJ","MKBS",18.404199600219727,-76.96900177001953,90,-5,"U","America/Jamaica","airport","OurAirports"
1779,"Norman Manley International Airport","Kingston","Jamaica","KIN","MKJP",17.935699462890625,-76.7874984741211,10,-5,"U","America/Jamaica","airport","OurAirports"
1780,"Sangster International Airport","Montego Bay","Jamaica","MBJ","MKJS",18.503700256347656,-77.91339874267578,4,-5,"U","America/Jamaica","airport","OurAirports"
1781,"Ken Jones Airport","Port Antonio","Jamaica","POT","MKKJ",18.1987991333,-76.53450012210001,20,-5,"U","America/Jamaica","airport","OurAirports"
1782,"Tinson Pen Airport","Kingston","Jamaica","KTP","MKTP",17.98859977722168,-76.82379913330078,16,-5,"U","America/Jamaica","airport","OurAirports"
1783,"General Juan N Alvarez International Airport","Acapulco","Mexico","ACA","MMAA",16.757099151611328,-99.75399780273438,16,-6,"S","America/Mexico_City","airport","OurAirports"
1784,"Del Norte International Airport","Monterrey","Mexico","NTR","MMAN",25.865601,-100.237,1476,-6,"S","America/Mexico_City","airport","OurAirports"
1785,"Jesús Terán Paredo International Airport","Aguascalientes","Mexico","AGU","MMAS",21.705601,-102.318001,6112,-6,"S","America/Mexico_City","airport","OurAirports"
1786,"Bahías de Huatulco International Airport","Huatulco","Mexico","HUX","MMBT",15.7753,-96.262604,464,-6,"S","America/Mexico_City","airport","OurAirports"
1787,"General Mariano Matamoros Airport","Cuernavaca","Mexico","CVJ","MMCB",18.834800720214844,-99.26129913330078,4277,-6,"S","America/Mexico_City","airport","OurAirports"
1788,"Ciudad Acuña New International Airport","Ciudad Acuna","Mexico","ACN","MMCC",29.332899,-101.098998,1410,-6,"S","America/Mexico_City","airport","OurAirports"
1789,"Ciudad del Carmen International Airport","Ciudad Del Carmen","Mexico","CME","MMCE",18.65369987487793,-91.79900360107422,10,-6,"S","America/Mexico_City","airport","OurAirports"
1790,"Nuevo Casas Grandes Airport","Nuevo Casas Grandes","Mexico","NCG","MMCG",30.3974,-107.875,4850,-7,"S","America/Mazatlan","airport","OurAirports"
1791,"Chilpancingo Airport","Chilpancingo","Mexico",\N,"MMCH",17.574239,-99.515424,4199,-6,"S","America/Mexico_City","airport","OurAirports"
1792,"Bachigualato Federal International Airport","Culiacan","Mexico","CUL","MMCL",24.7644996643,-107.474998474,108,-7,"S","America/Mazatlan","airport","OurAirports"
1793,"Chetumal International Airport","Chetumal","Mexico","CTM","MMCM",18.50469970703125,-88.32679748535156,39,-5,"S","America/Cancun","airport","OurAirports"
1794,"Ciudad Obregón International Airport","Ciudad Obregon","Mexico","CEN","MMCN",27.39259910583496,-109.83300018310547,243,-7,"S","America/Hermosillo","airport","OurAirports"
1795,"Ingeniero Alberto Acuña Ongay International Airport","Campeche","Mexico","CPE","MMCP",19.816799163800003,-90.5002975464,34,-6,"S","America/Mexico_City","airport","OurAirports"
1796,"Abraham González International Airport","Ciudad Juarez","Mexico","CJS","MMCS",31.63610076904297,-106.42900085449219,3904,-7,"S","America/Mazatlan","airport","OurAirports"
1797,"General Roberto Fierro Villalobos International Airport","Chihuahua","Mexico","CUU","MMCU",28.702899932900003,-105.964996338,4462,-7,"S","America/Mazatlan","airport","OurAirports"
1798,"General Pedro Jose Mendez International Airport","Ciudad Victoria","Mexico","CVM","MMCV",23.7033004761,-98.9564971924,761,-6,"S","America/Mexico_City","airport","OurAirports"
1800,"Cozumel International Airport","Cozumel","Mexico","CZM","MMCZ",20.52239990234375,-86.92559814453125,15,-5,"S","America/Cancun","airport","OurAirports"
1801,"General Guadalupe Victoria International Airport","Durango","Mexico","DGO","MMDO",24.1242008209,-104.527999878,6104,-6,"S","America/Mexico_City","airport","OurAirports"
1802,"Amado Nervo National Airport","Tepic","Mexico","TPQ","MMEP",21.4195,-104.843002,3020,-7,"S","America/Mazatlan","airport","OurAirports"
1803,"Ensenada International Airport","Ensenada","Mexico","ESE","MMES",31.7953,-116.602997,66,-8,"S","America/Tijuana","airport","OurAirports"
1804,"Don Miguel Hidalgo Y Costilla International Airport","Guadalajara","Mexico","GDL","MMGL",20.521799087524414,-103.31099700927734,5016,-6,"S","America/Mexico_City","airport","OurAirports"
1805,"General José María Yáñez International Airport","Guaymas","Mexico","GYM","MMGM",27.9689998626709,-110.92500305175781,59,-7,"S","America/Hermosillo","airport","OurAirports"
1806,"Tehuacan Airport","Tehuacan","Mexico","TCN","MMHC",18.49720001220703,-97.4198989868164,5509,-6,"S","America/Mexico_City","airport","OurAirports"
1807,"General Ignacio P. Garcia International Airport","Hermosillo","Mexico","HMO","MMHO",29.095899581900003,-111.047996521,627,-7,"S","America/Hermosillo","airport","OurAirports"
1808,"Licenciado Miguel de la Madrid Airport","Colima","Mexico","CLQ","MMIA",19.277,-103.577002,2467,-6,"S","America/Mexico_City","airport","OurAirports"
1809,"Isla Mujeres Airport","Isla Mujeres","Mexico","ISJ","MMIM",21.2450008392334,-86.73999786376953,7,-5,"S","America/Cancun","airport","OurAirports"
1810,"Plan De Guadalupe International Airport","Saltillo","Mexico","SLW","MMIO",25.54949951171875,-100.92900085449219,4778,-6,"S","America/Mexico_City","airport","OurAirports"
1811,"Ixtepec Airport","Iztepec","Mexico","IZT","MMIT",16.449301,-95.093697,164,-6,"S","America/Mexico_City","airport","OurAirports"
1813,"Lázaro Cárdenas Airport","Lazard Cardenas","Mexico","LZC","MMLC",18.0016994476,-102.221000671,39,-6,"S","America/Mexico_City","airport","OurAirports"
1814,"Valle del Fuerte International Airport","Los Mochis","Mexico","LMM","MMLM",25.6851997375,-109.081001282,16,-7,"S","America/Mazatlan","airport","OurAirports"
1815,"Del Bajío International Airport","Del Bajio","Mexico","BJX","MMLO",20.9935,-101.481003,5956,-6,"S","America/Mexico_City","airport","OurAirports"
1816,"Manuel Márquez de León International Airport","La Paz","Mexico","LAP","MMLP",24.072700500499998,-110.361999512,69,-7,"S","America/Mazatlan","airport","OurAirports"
1817,"Loreto International Airport","Loreto","Mexico","LTO","MMLT",25.989200592041016,-111.3479995727539,34,-7,"S","America/Mazatlan","airport","OurAirports"
1818,"General Servando Canales International Airport","Matamoros","Mexico","MAM","MMMA",25.7698993683,-97.5252990723,25,-6,"S","America/Mexico_City","airport","OurAirports"
1819,"Licenciado Manuel Crescencio Rejon Int Airport","Merida","Mexico","MID","MMMD",20.937000274699997,-89.657699585,38,-6,"S","America/Mexico_City","airport","OurAirports"
1820,"General Rodolfo Sánchez Taboada International Airport","Mexicali","Mexico","MXL","MMML",32.6306,-115.241997,74,-8,"S","America/Tijuana","airport","OurAirports"
1821,"General Francisco J. Mujica International Airport","Morelia","Mexico","MLM","MMMM",19.849899292,-101.025001526,6033,-6,"S","America/Mexico_City","airport","OurAirports"
1822,"Minatitlán/Coatzacoalcos National Airport","Minatitlan","Mexico","MTT","MMMT",18.1033992767,-94.58070373540001,36,-6,"S","America/Mexico_City","airport","OurAirports"
1823,"Monclova International Airport","Monclova","Mexico","LOV","MMMV",26.9557,-101.470001,1864,-6,"S","America/Mexico_City","airport","OurAirports"
1824,"Licenciado Benito Juarez International Airport","Mexico City","Mexico","MEX","MMMX",19.4363,-99.072098,7316,-6,"S","America/Mexico_City","airport","OurAirports"
1825,"General Mariano Escobedo International Airport","Monterrey","Mexico","MTY","MMMY",25.7784996033,-100.107002258,1278,-6,"S","America/Mexico_City","airport","OurAirports"
1826,"General Rafael Buelna International Airport","Mazatlan","Mexico","MZT","MMMZ",23.1613998413,-106.26599884,38,-7,"S","America/Mazatlan","airport","OurAirports"
1827,"Nogales International Airport","Nogales","Mexico","NOG","MMNG",31.22610092163086,-110.97599792480469,3990,-7,"S","America/Hermosillo","airport","OurAirports"
1828,"Quetzalcóatl International Airport","Nuevo Laredo","Mexico","NLD","MMNL",27.4438991547,-99.5705032349,484,-6,"S","America/Mexico_City","airport","OurAirports"
1829,"Xoxocotlán International Airport","Oaxaca","Mexico","OAX","MMOX",16.9999008179,-96.726600647,4989,-6,"S","America/Mexico_City","airport","OurAirports"
1830,"El Tajín National Airport","Poza Rico","Mexico","PAZ","MMPA",20.6026992798,-97.46080017090001,497,-6,"S","America/Mexico_City","airport","OurAirports"
1831,"Hermanos Serdán International Airport","Puebla","Mexico","PBC","MMPB",19.1581001282,-98.3713989258,7361,-6,"S","America/Mexico_City","airport","OurAirports"
1832,"Ingeniero Juan Guillermo Villasana Airport","Pachuca","Mexico",\N,"MMPC",20.0774,-98.782501,7600,-6,"S","America/Mexico_City","airport","OurAirports"
1833,"Mar de Cortés International Airport","Punta Penasco","Mexico","PPE","MMPE",31.351987,-113.305177,71,-7,"S","America/Hermosillo","airport","OurAirports"
1834,"Piedras Negras International Airport","Piedras Negras","Mexico","PDS","MMPG",28.627399,-100.535004,901,-6,"S","America/Mexico_City","airport","OurAirports"
1835,"Licenciado y General Ignacio Lopez Rayon Airport","Uruapan","Mexico","UPN","MMPN",19.396699905395508,-102.03900146484375,5258,-6,"S","America/Mexico_City","airport","OurAirports"
